ID,TITLE,TYPE,RELEASE_YEAR,AGE_CERTIFICATION,RUNTIME,GENRE,PRODUCTION_COUNTRIES,SEASONS,IMDB_SCORE,IMDB_VOTES
tm133767,Love Actually,MOVIE,2003,R,135,"[drama, comedy, romance]","[GB, US]",-,7.6,476101
ts2230,America's Next Top Model,SHOW,2003,TV-14,44,[reality],[US],24,5.6,17905
tm45454,Get Smart,MOVIE,2008,PG-13,110,"[comedy, thriller, action]",[US],-,6.5,216695
tm26897,Quantum of Solace,MOVIE,2008,PG-13,106,"[thriller, action]","[GB, US]",-,6.6,444241
tm133374,The Blind Side,MOVIE,2009,PG-13,129,"[drama, sport]",[US],-,7.6,327675
tm195620,Apocalypse Now Redux,MOVIE,2001,R,196,"[drama, war, horror, thriller]",[US],-,-,-
tm136808,Identity,MOVIE,2003,R,90,[thriller],[US],-,7.3,240433
tm70807,I Am Legend,MOVIE,2007,PG-13,101,"[scifi, thriller, action, drama]",[US],-,7.2,745093
ts19036,The Fairly OddParents,SHOW,2001,TV-Y7,23,"[comedy, scifi, animation, family, fantasy]","[CA, US]",10,7.2,38046
tm93055,Grown Ups,MOVIE,2010,PG-13,102,"[comedy, drama, european]",[US],-,5.9,249934
tm85811,The Girl Next Door,MOVIE,2004,-,110,"[comedy, romance, drama]",[US],-,6.7,223380
ts22456,Ned's Declassified School Survival Guide,SHOW,2004,TV-G,25,"[family, comedy]",[US],3,7.4,17864
tm101914,The Fighter,MOVIE,2010,R,115,[drama],[US],-,-,-
tm131038,Public Enemies,MOVIE,2009,R,140,"[action, crime, drama, history, european]","[US, JP]",-,7,300773
tm58382,Not Another Teen Movie,MOVIE,2001,R,89,[comedy],[US],-,5.7,105352
tm35463,Blow,MOVIE,2001,R,124,"[crime, drama]",[US],-,7.5,258431
tm30603,Hancock,MOVIE,2008,PG-13,92,"[fantasy, action, crime, drama]",[US],-,6.4,476593
ts22018,iCarly,SHOW,2007,TV-G,26,"[comedy, family, romance]",[US],6,6.7,38877
tm20959,The Pursuit of Happyness,MOVIE,2006,PG-13,117,"[drama, european]",[US],-,8,501457
tm136308,Monster,MOVIE,2003,R,110,"[crime, drama, thriller, european]",[US],-,7.3,150339
tm29737,Rambo,MOVIE,2008,R,92,"[action, thriller, war, european]","[DE, US]",-,7,230333
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,"[drama, comedy, romance]",[US],-,6.7,121364
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,83,[comedy],[US],-,7,194695
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"[horror, thriller, fantasy]","[CA, US]",-,5.6,87083
ts21197,Merlin,SHOW,2008,TV-PG,44,"[action, drama, scifi, fantasy, european]",[GB],5,7.9,80927
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"[action, animation, comedy, drama, family, scifi]",[US],4,7.9,6636
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,"[animation, comedy, family, fantasy, scifi, romance, drama]",[US],-,6.9,229274
ts31263,The Mole,SHOW,2001,TV-14,47,[reality],"[BE, US]",5,7.6,1155
ts30313,Offspring,SHOW,2010,-,44,"[drama, comedy]",[AU],7,8.3,4880
tm79895,Halloween,MOVIE,2007,R,109,[horror],[US],-,6,119606
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"[scifi, action, animation, drama, war, thriller]",[JP],3,8.7,62367
tm116324,Jackass: The Movie,MOVIE,2002,R,88,"[comedy, documentation, action]",[US],-,6.6,94423
tm39828,Semi-Pro,MOVIE,2008,R,94,"[comedy, sport, european]",[US],-,5.8,82159
tm23935,The Lake House,MOVIE,2006,PG,99,"[drama, thriller, fantasy, romance, documentation]",[US],-,6.8,149070
tm78067,The Girl Next Door,MOVIE,2007,R,91,"[crime, drama, horror, thriller]",[US],-,6.5,26293
tm95252,The Book of Eli,MOVIE,2010,R,118,"[scifi, action, thriller, drama, european]",[US],-,6.8,314920
tm32919,Blood Diamond,MOVIE,2006,R,143,"[drama, thriller, action]","[DE, US]",-,8,541547
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,"[romance, drama, comedy, fantasy]",[US],-,6.7,108029
tm30205,Ip Man,MOVIE,2008,R,106,"[drama, fantasy, comedy, history, action]",[HK],-,8,222372
tm40009,21,MOVIE,2008,PG-13,123,"[crime, drama, history, thriller]",[US],-,6.8,249016
tm141390,Friday the 13th,MOVIE,2009,R,97,"[horror, thriller]",[US],-,5.5,106970
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,"[action, scifi, animation, comedy, drama]",[JP],1,8.3,17024
tm94606,Let Me In,MOVIE,2010,R,116,"[drama, horror, thriller, fantasy, european]","[GB, US]",-,7.1,121008
ts15986,Dead Set,SHOW,2008,TV-MA,141,"[scifi, reality, thriller, comedy, drama, horror, european]",[GB],1,7.6,19812
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,"[horror, thriller, crime, drama]",[US],-,5.2,99894
ts22318,Winx Club,SHOW,2004,TV-G,23,"[animation, action, comedy, family, fantasy, thriller, european]",[IT],8,6.2,6700
tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,2005,PG-13,115,"[action, comedy, crime]",[US],-,5.1,74637
tm74780,The Bucket List,MOVIE,2007,PG-13,97,"[drama, comedy, european]",[US],-,7.4,244028
ts30356,Octonauts,SHOW,2010,TV-Y,15,"[action, animation, comedy, family]",[GB],7,7.6,1083
ts32186,Sonic X,SHOW,2003,TV-Y7,21,"[family, animation, action, comedy, drama, thriller, fantasy, scifi]",[JP],3,6.2,4709
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,"[comedy, horror]",[US],-,5.1,120997
tm111600,The Sweetest Thing,MOVIE,2002,R,84,"[comedy, romance]",[US],-,5.1,58884
tm88045,How Do You Know,MOVIE,2010,PG-13,121,"[comedy, drama, romance]",[US],-,5.4,50383
tm78919,Mr. Bean's Holiday,MOVIE,2007,G,90,"[family, comedy, european]","[US, FR, DE, GB]",-,6.4,125160
tm173066,The Interpreter,MOVIE,2005,PG-13,128,"[thriller, crime, european]","[GB, US, FR, DE]",-,6.4,106781
tm118637,John Q,MOVIE,2002,PG-13,116,"[drama, thriller, crime]",[US],-,7,133215
tm142564,3 Idiots,MOVIE,2009,PG-13,170,"[drama, comedy]",[IN],-,8.4,390739
tm57190,The One,MOVIE,2001,PG-13,87,"[thriller, action, scifi]",[US],-,5.9,92007
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"[scifi, drama, family, fantasy]",[AU],3,7.2,15179
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,"[horror, crime]",[US],-,6.2,141736
ts24028,Still Game,SHOW,2002,TV-14,29,"[comedy, european]",[GB],9,8.9,7689
tm148379,The Cat in the Hat,MOVIE,2003,PG,82,"[family, fantasy, comedy, action]",[US],-,4,82684
tm137342,Tears of the Sun,MOVIE,2003,R,121,"[war, action, drama, thriller]",[US],-,6.6,121957
tm90864,Due Date,MOVIE,2010,R,95,"[comedy, drama]",[US],-,6.5,341390
ts21740,Black Butler,SHOW,2008,TV-MA,25,"[scifi, animation, drama, thriller, comedy, fantasy, action, horror, crime]",[JP],3,8.2,1877
tm32144,We Are Marshall,MOVIE,2006,PG,131,"[drama, sport]",[US],-,7,61345
tm141707,Blood and Bone,MOVIE,2009,R,93,"[thriller, sport, action, crime, drama]",[US],-,6.7,33051
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"[horror, action]","[IT, US]",-,5.7,118925
tm81030,The Golden Compass,MOVIE,2007,PG-13,113,"[action, fantasy, family]","[GB, US]",-,6.1,187485
ts687,The 4400,SHOW,2004,TV-14,44,"[drama, scifi, thriller]",[US],4,7.3,45249
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"[comedy, war]","[US, GB]",-,6.2,132177
ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,"[animation, family]",[US],4,7,13
ts33559,Shaun the Sheep,SHOW,2007,TV-G,7,"[animation, comedy, family, european]",[GB],6,8.1,28
tm78671,Cleaner,MOVIE,2007,R,88,"[thriller, crime]",[US],-,6.1,42285
ts26322,Toradora!,SHOW,2008,TV-14,30,"[animation, comedy, drama, romance]",[JP],2,8,14828
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"[family, comedy]",[US],4,6.3,12288
tm27268,Monster House,MOVIE,2006,PG,91,"[animation, comedy, family, fantasy]",[US],-,6.6,117008
tm86189,Good Luck Chuck,MOVIE,2007,-,101,"[comedy, romance]","[US, CA]",-,5.6,90212
tm700,"10,000 BC",MOVIE,2008,PG-13,109,"[action, drama, fantasy, history, thriller]","[US, ZA]",-,5.1,130813
tm101249,Cop Out,MOVIE,2010,R,107,"[crime, action, comedy, thriller]",[US],-,5.5,88026
tm161263,The Cave,MOVIE,2005,PG-13,97,"[horror, thriller, action, scifi, european]","[DE, US]",-,5.1,38734
tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,"[comedy, crime]",[US],-,6.1,146880
tm89684,New York Minute,MOVIE,2004,PG,87,"[comedy, crime, family, romance]",[US],-,4.9,23476
tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,"[romance, comedy, drama]","[DE, US]",-,5.5,58247
tm112381,Comedian,MOVIE,2002,R,82,"[comedy, documentation]",[US],-,6.9,6985
tm39487,Catch and Release,MOVIE,2006,PG-13,111,"[drama, romance, comedy]",[US],-,5.9,26528
ts23752,Midnight Diner,SHOW,2009,TV-MA,27,"[drama, comedy]",[JP],5,8.6,2256
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"[romance, drama, action, sport]",[IN],-,8.1,111053
ts21421,Pocoyo,SHOW,2005,TV-G,11,"[animation, family, comedy, european]","[GB, ES]",4,3.9,93
ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"[war, reality, animation, action, comedy, drama, family]",[CA],6,7.3,10886
ts20398,Kath & Kim,SHOW,2002,-,24,[comedy],[AU],4,8.3,4261
tm186461,No Direction Home: Bob Dylan,MOVIE,2005,G,208,"[documentation, music]","[GB, US, JP]",-,-,-
tm29555,Friends with Money,MOVIE,2006,R,88,"[comedy, drama, romance]",[US],-,5.8,30468
tm103095,Ip Man 2,MOVIE,2010,R,108,"[drama, action, history, sport]","[HK, CN]",-,7.5,104500
tm97070,Life As We Know It,MOVIE,2010,PG-13,114,"[comedy, romance, drama]",[US],-,6.5,131623
tm101334,Death at a Funeral,MOVIE,2010,R,92,"[comedy, drama]",[US],-,5.7,49901
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,"[family, drama, sport, fantasy]",[US],-,6.8,13205
tm76428,Jackass 2.5,MOVIE,2007,-,61,"[documentation, comedy]",[US],-,-,-
tm77649,Premonition,MOVIE,2007,PG-13,96,"[thriller, drama, fantasy]",[US],-,5.9,78494
tm86924,Soul Plane,MOVIE,2004,R,86,"[romance, comedy]",[US],-,4.5,23048
ts98340,Metallica: Some Kind of Monster,SHOW,2004,TV-MA,84,[western],"[CA, US]",1,-,-
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,"[thriller, horror, documentation]",[US],-,5.8,72845
tm78189,The Contractor,MOVIE,2007,R,98,"[thriller, european]","[GB, US, BG]",-,-,-
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,"[comedy, drama, animation, romance]",[JP],1,8.2,9929
ts23835,Masha and the Bear,SHOW,2009,TV-Y,7,"[family, action, animation, comedy]",[RU],5,7.5,3169
tm104880,Louis C.K.: Hilarious,MOVIE,2010,-,84,[comedy],[US],-,8.4,12089
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,36,"[scifi, animation, action, drama, war]",[JP],2,7.8,1291
ts38159,Wakfu,SHOW,2008,TV-Y7,22,"[action, scifi, family, fantasy, animation, european]",[FR],3,8.1,1497
tm22294,Deck the Halls,MOVIE,2006,PG,93,"[family, comedy]",[US],-,5,27936
tm100015,Takers,MOVIE,2010,PG-13,107,"[action, crime, drama, thriller]",[US],-,6.2,62464
ts25765,Vampire Knight,SHOW,2008,TV-14,25,"[animation, drama, action, scifi, thriller, fantasy, horror, romance]",[JP],2,7.3,5245
ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"[comedy, drama, romance]",[KR],1,7.9,11902
tm83786,Like Stars on Earth,MOVIE,2007,PG,165,"[drama, family]",[IN],-,8.3,189685
tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,103,"[comedy, drama, romance]",[US],-,4.9,40551
tm114476,Stuart Little 2,MOVIE,2002,G,78,"[animation, comedy, family, action, fantasy]",[US],-,5.5,54193
ts20535,The Garfield Show,SHOW,2009,TV-G,17,"[animation, comedy, family, european]",[US],5,5.4,2578
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,"[animation, comedy, family, fantasy, european]",[GB],3,7.4,1261
tm118462,Half Past Dead,MOVIE,2002,PG-13,98,"[thriller, action, crime, european]","[DE, US]",-,4.6,15740
ts12701,Code Lyoko,SHOW,2003,TV-G,24,"[action, animation, comedy, thriller, scifi, family, romance, fantasy]",[FR],5,7.3,5165
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,24,"[comedy, family, fantasy, horror, music, animation, scifi]",[US],1,6.5,346
tm86995,Christmas with the Kranks,MOVIE,2004,PG,99,"[comedy, family]",[US],-,5.4,49302
ts20526,The Game,SHOW,2006,TV-14,22,"[drama, comedy, romance, sport]",[US],10,6.6,4449
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,55,"[comedy, documentation]",[US],1,8.1,1768
tm97544,Alpha and Omega,MOVIE,2010,PG,88,"[animation, family, comedy, action, romance]","[CA, US, IN]",-,5.1,14362
ts31593,Pororo the Little Penguin,SHOW,2003,-,9,"[scifi, family, animation, action]",[KR],7,6.3,91
ts27459,The Legend of Bruce Lee,SHOW,2008,-,45,"[action, drama]",[CN],1,7,1422
ts3666,Den-noh Coil,SHOW,2007,TV-Y7,25,"[scifi, animation, comedy, drama]",[JP],1,7.8,881
tm53999,Open Season 2,MOVIE,2008,PG,76,[comedy],[US],-,-,-
tm164557,Initial D,MOVIE,2005,-,107,"[crime, thriller, drama, action, animation, romance, comedy]","[JP, HK]",-,6.3,8678
tm80059,Naruto Shippuden the Movie,MOVIE,2007,PG-13,94,"[animation, action, fantasy, family]",[JP],-,6.7,4090
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,-,86,[drama],[US],-,7.6,10881
tm71558,The Legend of the Nahuala,MOVIE,2007,PG,80,"[fantasy, animation, family]",[MX],-,6.1,511
tm134235,One Piece: Strong World,MOVIE,2009,PG-13,114,"[fantasy, action, animation]",[JP],-,7.5,5467
tm160800,Chaos,MOVIE,2005,R,106,"[crime, drama, action, thriller, european]","[CA, GB, US]",-,6.4,54900
tm22342,Waist Deep,MOVIE,2006,R,97,"[thriller, action, drama, crime]",[US],-,5.8,9990
ts42914,Zig and Sharko,SHOW,2010,-,9,"[comedy, romance, action, animation, family, fantasy, european]",[FR],3,6.8,671
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,"[comedy, crime]",[CA],-,7.1,12910
ts21967,Johnny Test,SHOW,2005,TV-Y7,18,"[animation, comedy, drama, family, scifi, action]","[CA, US]",6,5.1,8322
tm85549,Tito,MOVIE,2004,-,120,"[documentation, crime, drama, romance, action]",[EG],-,7.2,3214
tm100688,Even the Rain,MOVIE,2010,-,104,"[drama, european, history]","[FR, MX, ES]",-,7.4,13533
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,-,46,"[comedy, documentation]",[US],-,7.6,1819
ts14102,Bo on the Go!,SHOW,2007,-,22,[animation],[CA],4,4.2,123
tm103732,Udaan,MOVIE,2010,R,138,[drama],[IN],-,8.1,44862
tm73058,Om Shanti Om,MOVIE,2007,PG,162,"[thriller, drama, action, comedy, fantasy, romance]",[IN],-,6.7,43052
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,R,102,"[comedy, crime]",[CA],-,7.3,7488
ts20358,Half & Half,SHOW,2002,TV-14,21,[comedy],[US],4,7,1860
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,210,"[drama, romance]",[IN],-,7.4,49273
tm144345,Kal Ho Naa Ho,MOVIE,2003,PG,186,"[drama, romance, comedy]",[IN],-,7.9,68551
tm76835,Jab We Met,MOVIE,2007,PG-13,144,"[romance, comedy, drama]",[IN],-,7.9,52531
tm38896,From Within,MOVIE,2008,R,89,"[horror, thriller, documentation, war, european]",[US],-,5.6,7650
tm86051,Black Friday,MOVIE,2004,R,161,"[crime, history, action, drama]",[IN],-,8.4,20768
ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,TV-PG,32,"[action, animation, comedy, family]",[US],1,7.1,59
tm29269,Jodhaa Akbar,MOVIE,2008,PG-13,214,"[romance, history, war, action, drama]",[IN],-,7.5,32440
ts17028,Dinosaur King,SHOW,2007,-,20,"[action, animation, scifi, comedy, family, western]",[JP],2,5.6,737
tm91046,"Cairo 6,7,8",MOVIE,2010,-,100,[drama],[EG],-,7.4,4421
tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,2007,-,61,"[comedy, documentation]",[US],-,7.2,3977
tm41508,First Sunday,MOVIE,2008,PG-13,96,"[comedy, action, crime, drama]",[US],-,4.5,10927
ts67595,El Escamoso,SHOW,2001,TV-14,48,"[drama, comedy]",[CO],1,7.5,325
tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,2001,PG-13,99,"[action, animation, fantasy]",[JP],-,7.2,2593
tm82765,Swades,MOVIE,2004,G,189,"[drama, european]","[IN, US]",-,8.1,89556
tm33981,Bon Cop Bad Cop,MOVIE,2006,PG-13,116,"[comedy, crime, action, scifi, drama, thriller]",[CA],-,6.5,61
ts52849,Horrid Henry,SHOW,2006,-,13,"[animation, comedy, family, music, fantasy, european]",[GB],5,6.3,944
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,G,97,"[fantasy, horror, family, comedy]","[US, CA]",-,5.9,3315
tm32885,Rang De Basanti,MOVIE,2006,PG-13,157,"[drama, history, comedy, crime]",[IN],-,8.1,118477
ts72322,The Mafia Dolls,SHOW,2009,TV-14,43,"[drama, action]",[CO],2,6.6,293
ts63295,Vientos de agua,SHOW,2006,TV-MA,73,[drama],"[AR, ES]",1,8.8,1051
ts23319,Timmy Time,SHOW,2009,TV-Y,14,"[animation, comedy, family, fantasy, european]",[GB],3,6.9,1111
ts21695,Iris,SHOW,2009,TV-14,61,"[action, drama, comedy, reality, romance, thriller]",[KR],2,7.8,1951
tm72587,Guru,MOVIE,2007,PG-13,166,"[romance, documentation, drama, european]",[IN],-,7.7,23708
tm99776,Whitney Cummings: Money Shot,MOVIE,2010,-,48,"[comedy, documentation]",[US],-,6.2,917
tm83175,Welcome,MOVIE,2007,-,160,"[drama, action, comedy, romance, crime]",[IN],-,7,22243
tm139349,Jim Gaffigan: King Baby,MOVIE,2009,-,72,"[comedy, documentation]",[US],-,7.7,2564
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008,-,60,[comedy],[US],-,7.6,1794
ts56589,Tayo the Little Bus,SHOW,2010,TV-Y,11,"[animation, comedy, family]",[KR],6,5.3,158
tm61056,Dil Chahta Hai,MOVIE,2001,G,184,"[romance, comedy, drama]",[IN],-,8.1,71586
tm129763,Anbe Sivam,MOVIE,2003,-,160,"[comedy, drama]",[IN],-,8.7,21167
ts21664,One on One,SHOW,2001,TV-14,20,[comedy],[US],5,7,2323
tm44378,Tony Manero,MOVIE,2008,-,97,"[drama, music]",[CL],-,6.8,4255
tm25842,A Lion in the House,MOVIE,2006,-,225,[documentation],[US],-,8.7,324
tm34846,Bleach the Movie: Fade to Black,MOVIE,2008,PG-13,94,"[fantasy, action, drama, animation]",[JP],-,7.1,2207
tm71119,Delta Farce,MOVIE,2007,PG-13,90,"[comedy, action]",[US],-,3.6,11177
tm170873,My Suicide,MOVIE,2009,R,110,"[drama, comedy]",[US],-,7,1981
tm22540,Phir Hera Pheri,MOVIE,2006,-,155,"[comedy, crime]",[IN],-,7.1,23119
tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,2010,PG-13,85,"[animation, action, fantasy]",[JP],-,6.8,3650
tm110923,Divine Intervention,MOVIE,2002,-,92,"[romance, comedy, drama, war]","[FR, MA, DE, PS]",-,6.6,3598
tm168869,Da Kath & Kim Code,MOVIE,2005,-,90,[comedy],[AU],-,7.3,928
ts37200,Trotro,SHOW,2004,TV-G,3,"[animation, family, european]",[FR],2,6.3,122
tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,2009,R,73,"[comedy, documentation]",[US],-,7.5,4411
tm93612,Bleach the Movie: Hell Verse,MOVIE,2010,PG-13,94,"[fantasy, animation, action]",[JP],-,7.4,2416
tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,2008,PG-13,90,"[fantasy, animation, action]",[JP],-,6.8,4551
tm30170,Don,MOVIE,2006,PG-13,167,"[thriller, crime, action, european]",[IN],-,7.1,37131
tm29731,Chup Chup Ke,MOVIE,2006,G,165,"[comedy, drama, romance]",[IN],-,6.9,10810
tm147494,Naruto Shippuden the Movie: The Will of Fire,MOVIE,2009,PG-13,95,"[action, comedy, drama, fantasy, animation]",[JP],-,7,3702
tm44530,Fashion,MOVIE,2008,PG-13,167,"[drama, romance]",[IN],-,6.9,12533
tm89936,Arahan,MOVIE,2004,-,114,"[fantasy, action, comedy, thriller]",[KR],-,6.6,3841
ts98353,DreamWorks Spooky Stories,SHOW,2009,TV-PG,26,[animation],[US],1,6.2,19
ts44663,Oscar's Oasis,SHOW,2010,TV-Y,9,"[animation, comedy, european]",[FR],1,7.4,586
tm81461,Whisky,MOVIE,2004,-,99,"[comedy, drama]","[AR, DE, UY, ES]",-,7.1,6293
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,2009,PG,150,"[comedy, action, romance]",[IN],-,6.3,14603
tm48083,Te quiero,MOVIE,2001,-,85,"[drama, comedy, european]",[FR],-,5,75
tm84348,Doing Hard Time,MOVIE,2004,R,95,"[action, crime, drama]",[US],-,-,-
tm175687,Sir! No Sir!,MOVIE,2005,-,85,"[war, documentation]",[US],-,7.6,783
tm33067,Race,MOVIE,2008,PG-13,161,"[drama, action, thriller, crime, comedy]",[IN],-,7,63
tm70222,Sivaji: The Boss,MOVIE,2007,PG-13,189,"[action, drama, thriller, crime]",[IN],-,7.5,19777
tm105278,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,MOVIE,2002,PG-13,100,"[fantasy, action, animation, romance, comedy]",[JP],-,7.3,2148
tm352243,Interview with a Serial Killer,MOVIE,2008,PG-13,44,"[documentation, crime]",[US],-,5.9,611
ts98316,Edge of the Universe,SHOW,2002,TV-G,49,[documentation],[GB],1,7.2,208
tm82718,G.O.R.A.,MOVIE,2004,PG-13,127,"[action, comedy, scifi]",[TR],-,8,62386
tm98975,Guzaarish,MOVIE,2010,PG,126,"[romance, drama]",[IN],-,7.4,18603
ts98252,Dreamworks Happy Holidays from Madagascar,SHOW,2005,TV-PG,31,"[animation, comedy, family]",[US],1,6.5,97
tm101609,Raajneeti,MOVIE,2010,PG,167,"[drama, thriller, crime]",[IN],-,7.1,17697
tm418157,Monty Python Conquers America,MOVIE,2008,-,55,[documentation],[],-,-,-
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,2008,-,146,"[drama, comedy, romance]",[IN],-,7.4,26894
tm150521,Accident,MOVIE,2009,R,89,"[action, drama, thriller]",[HK],-,6.6,3327
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,PG-13,76,"[comedy, documentation]",[US],-,8,4000
tm141117,Chalte Chalte,MOVIE,2003,PG-13,167,"[drama, romance]",[IN],-,6.5,15468
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,2004,PG-13,90,"[comedy, fantasy, animation, action]",[JP],-,6.6,6866
tm33729,Taxi No. 9 2 11,MOVIE,2006,-,116,"[drama, thriller, comedy]",[IN],-,7.2,9964
tm93004,Yuva,MOVIE,2004,PG,161,"[crime, action, drama, thriller]",[IN],-,7.3,8929
ts13411,Cocaine,SHOW,2005,TV-14,49,"[documentation, european]",[US],1,7.1,61
ts1464,The Cartel,SHOW,2008,TV-MA,44,"[action, drama, crime, thriller, comedy]",[CO],2,8,774
tm145243,Wake Up Sid,MOVIE,2009,-,138,"[comedy, drama, romance]",[IN],-,7.6,31167
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",MOVIE,2008,PG-13,95,"[action, comedy, animation, drama, fantasy]",[JP],-,7,1233
tm111226,Awara Paagal Deewana,MOVIE,2002,-,169,"[comedy, action, crime, drama, thriller]",[IN],-,6.2,8393
tm23441,Kabhi Alvida Naa Kehna,MOVIE,2006,PG,184,"[drama, romance]",[IN],-,6,19947
tm166293,The Blue Umbrella,MOVIE,2005,-,90,"[drama, family, fantasy, comedy]",[IN],-,7.3,2097
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,2006,PG-13,95,"[action, animation]",[JP],-,6.4,4050
tm92977,Ishqiya,MOVIE,2010,R,115,"[thriller, comedy, drama, romance]",[IN],-,7.3,10469
tm77348,Life in a Metro,MOVIE,2007,-,124,"[drama, romance, comedy]",[IN],-,7.4,12036
ts34414,Nuevo Rico Nuevo Pobre,SHOW,2007,TV-MA,44,[comedy],[CO],1,7.1,211
ts29199,Monty Python's Personal Best,SHOW,2006,TV-PG,56,"[comedy, animation]","[US, GB]",1,7.9,441
tm91323,I Hate Luv Storys,MOVIE,2010,PG,129,"[comedy, drama, romance]",[IN],-,5.6,8042
tm88366,Main Hoon Na,MOVIE,2004,PG,179,"[drama, action, comedy, romance, thriller]",[IN],-,7,35484
